TransactionAmount,TransactionType,Location,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,transaction_hour,transaction_day,transaction_month,days_since_last_transaction,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student
28.44,1,0.02538576406172225,18,243,1,1071.04,17,3,8,431,1,0,0,0,0,0,1
17.43,1,0.017421602787456445,56,33,1,10658.88,16,3,2,620,1,0,0,1,0,0,0
55.98,0,0.02538576406172225,24,87,1,7047.04,16,0,9,406,0,1,0,0,0,0,1
458.94,1,0.025883524141363863,52,180,1,5619.95,18,1,7,475,0,1,0,0,1,0,0
490.76,1,0.021901443504230962,66,156,1,6414.11,16,3,1,655,0,0,1,0,0,1,0
295.18,0,0.02140368342458935,66,31,1,12961.53,17,1,5,545,0,1,0,1,0,0,0
345.86,1,0.024888003982080638,51,145,1,1504.64,16,0,11,350,1,0,0,0,0,1,0
567.71,1,0.0233947237431558,63,80,1,13884.24,18,0,2,637,0,0,1,1,0,0,0
130.93,0,0.023892483822797413,28,149,1,860.12,16,2,2,635,0,1,0,0,1,0,0
7.48,1,0.0233947237431558,55,29,1,1275.2,16,0,7,490,1,0,0,0,1,0,0
222.96,0,0.02538576406172225,65,150,1,7370.41,17,3,3,592,1,0,0,1,0,0,0
80.96,0,0.02040816326530612,19,97,1,959.94,17,2,9,404,0,0,1,0,0,0,1
152.34,1,0.024888003982080638,55,115,1,6853.51,17,3,10,389,0,1,0,1,0,0,0
379.54,0,0.0233947237431558,41,118,1,12571.76,17,1,1,671,0,1,0,1,0,0,0
942.7,1,0.02538576406172225,35,29,1,5141.32,16,0,11,364,0,0,1,0,1,0,0
343.86,1,0.02538576406172225,57,70,1,3278.65,16,0,2,630,0,1,0,0,1,0,0
701.7,0,0.0273768043802887,61,64,1,6643.24,16,4,6,493,0,0,1,0,0,1,0
11.46,0,0.0233947237431558,41,128,1,2356.71,16,0,2,630,0,0,1,0,1,0,0
174.25,1,0.0273768043802887,50,67,1,10528.34,18,0,7,476,0,0,1,1,0,0,0
635.91,0,0.02040816326530612,46,78,1,13267.09,16,1,11,342,0,1,0,1,0,0,0
317.47,0,0.019910403185664508,67,16,1,14639.28,17,0,5,553,0,0,1,1,0,0,0
73.01,1,0.023892483822797413,56,101,1,2833.12,17,1,5,545,1,0,0,0,0,1,0
14.16,0,0.02687904430064709,74,290,1,5399.76,16,0,1,665,0,1,0,0,0,1,0
986.81,0,0.023892483822797413,68,127,1,14881.77,16,4,3,584,0,0,1,1,0,0,0
515.57,1,0.021901443504230962,27,56,1,9269.67,17,0,1,672,1,0,0,0,1,0,0
66.76,0,0.023892483822797413,36,44,1,184.72,18,0,4,560,0,1,0,1,0,0,0
292.56,0,0.02140368342458935,68,61,1,4638.37,17,4,3,612,0,1,0,0,0,1,0
5.77,0,0.0273768043802887,23,254,1,1117.97,17,4,11,353,0,1,0,0,0,0,1
42.72,1,0.022399203583872575,37,143,1,2669.66,16,3,8,445,1,0,0,0,1,0,0
32.46,1,0.02538576406172225,31,10,1,8656.18,18,4,3,605,0,0,1,1,0,0,0
22.26,1,0.0233947237431558,19,56,1,5583.88,18,0,1,644,0,1,0,0,0,0,1
4.15,0,0.024888003982080638,60,119,1,6017.36,16,3,10,382,0,1,0,0,0,1,0
195.54,1,0.024888003982080638,60,255,1,2794.66,16,0,7,476,0,0,1,0,0,1,0
5.29,0,0.0233947237431558,32,132,1,12896.68,18,0,3,602,0,0,1,1,0,0,0
26.07,1,0.018914883026381283,20,19,3,349.98,17,3,3,599,0,1,0,0,0,0,1
50.75,1,0.02538576406172225,62,185,1,8271.47,18,0,8,448,1,0,0,1,0,0,0
3.42,0,0.0233947237431558,43,158,1,14180.21,16,0,9,406,0,0,1,1,0,0,0
400.69,1,0.022399203583872575,32,26,1,9040.33,16,0,4,581,0,0,1,0,1,0,0
202.11,1,0.0233947237431558,27,18,1,746.47,16,3,3,585,1,0,0,0,0,0,1
74.42,1,0.01841712294673967,49,68,1,6264.21,17,3,11,347,0,0,1,0,1,0,0
126.6,1,0.0233947237431558,22,146,1,961.65,16,4,5,528,0,1,0,0,0,0,1
59.73,1,0.02538576406172225,27,56,1,800.93,16,0,5,532,1,0,0,0,0,0,1
153.08,1,0.024888003982080638,24,201,1,1292.21,16,0,11,343,1,0,0,0,0,0,1
110.08,1,0.025883524141363863,19,95,1,1447.26,17,0,11,350,0,1,0,0,0,0,1
70.03,1,0.022399203583872575,63,49,1,7330.31,18,0,12,322,0,1,0,0,0,1,0
403.01,1,0.018914883026381283,63,286,3,10513.52,17,0,9,427,0,0,1,1,0,0,0
1431.3,1,0.02687904430064709,18,168,1,1058.13,18,0,9,427,1,0,0,0,0,0,1
192.02,0,0.0233947237431558,79,154,1,5169.07,16,1,12,321,0,0,1,0,0,1,0
927.45,1,0.023892483822797413,24,95,1,1161.84,18,0,8,455,1,0,0,0,0,0,1
4.47,1,0.018914883026381283,27,132,1,1381.75,16,0,8,448,0,1,0,0,0,0,1
299.03,1,0.021901443504230962,39,52,1,1381.28,17,3,1,655,0,1,0,0,1,0,0
139.52,1,0.015430562468889995,23,31,1,1570.22,18,4,9,409,0,1,0,0,0,0,1
116.58,1,0.022896963663514187,43,247,1,2620.74,16,3,8,431,0,1,0,0,1,0,0
177.19,1,0.024888003982080638,76,43,1,5343.3,17,0,5,539,0,0,1,0,0,1,0
235.42,1,0.0233947237431558,51,175,1,6173.23,18,0,7,483,0,1,0,0,0,1,0
283.15,1,0.018914883026381283,24,180,1,603.79,16,4,8,451,0,0,1,0,0,0,1
795.31,1,0.0233947237431558,66,90,2,7914.88,17,3,10,389,1,0,0,1,0,0,0
239.41,0,0.018914883026381283,42,248,1,7860.65,17,2,11,369,0,0,1,1,0,0,0
25.32,1,0.02687904430064709,19,25,1,1642.34,17,1,3,608,1,0,0,0,0,0,1
98.81,1,0.0233947237431558,27,91,1,797.1,16,0,9,427,0,1,0,0,0,0,1
716.93,0,0.023892483822797413,60,34,1,4064.02,16,3,9,417,0,0,1,0,0,1,0
126.21,1,0.018914883026381283,75,268,1,5669.66,16,1,2,629,0,1,0,0,0,1,0
32.91,1,0.02687904430064709,19,255,1,427.3,16,3,5,550,0,0,1,0,0,0,1
583.92,1,0.02538576406172225,55,139,1,6364.14,16,1,8,461,0,0,1,0,1,0,0
251.06,1,0.022399203583872575,36,34,1,10001.66,17,2,12,334,0,0,1,1,0,0,0
26.3,1,0.021901443504230962,32,33,1,7473.73,16,1,12,328,1,0,0,1,0,0,0
106.43,0,0.0233947237431558,52,164,1,9403.12,17,0,4,567,1,0,0,0,1,0,0
177.05,1,0.0273768043802887,24,235,1,4287.82,16,1,8,433,0,1,0,0,0,0,1
122.63,1,0.023892483822797413,21,153,1,359.06,18,3,4,564,0,1,0,0,0,0,1
126.91,1,0.02538576406172225,22,42,1,692.69,16,2,8,439,1,0,0,0,0,0,1
501.15,1,0.0233947237431558,47,208,1,8821.84,18,0,8,441,0,1,0,0,1,0,0
686.17,1,0.02538576406172225,61,96,1,2246.15,17,1,10,398,1,0,0,0,0,1,0
195.76,1,0.0273768043802887,75,99,1,7323.53,16,0,5,532,0,1,0,0,0,1,0
203.12,1,0.023892483822797413,56,181,1,1562.39,16,2,1,656,1,0,0,0,0,1,0
448.33,1,0.02140368342458935,25,161,1,922.19,16,0,5,553,1,0,0,0,0,0,1
93.63,1,0.024390243902439025,29,141,1,9873.62,18,0,8,441,1,0,0,0,1,0,0
157.97,1,0.0273768043802887,48,140,1,5529.92,16,2,6,502,0,1,0,1,0,0,0
81.11,1,0.02538576406172225,48,110,1,2051.37,18,0,10,385,0,0,1,0,1,0,0
49.59,1,0.02538576406172225,48,147,1,6037.03,16,4,8,437,0,1,0,0,1,0,0
407.65,1,0.02538576406172225,25,263,1,273.78,17,0,8,455,1,0,0,0,0,0,1
94.09,1,0.02538576406172225,27,203,1,646.85,16,1,9,419,0,1,0,0,0,0,1
27.25,0,0.02538576406172225,63,92,1,5365.2,16,0,3,595,0,1,0,0,0,1,0
33.89,1,0.022399203583872575,26,177,1,1444.75,16,4,11,360,0,1,0,0,0,0,1
155.56,0,0.023892483822797413,19,64,1,129.79,16,0,4,560,0,1,0,0,0,0,1
643.03,0,0.02040816326530612,36,52,1,2882.16,16,1,8,461,0,0,1,0,1,0,0
127.45,1,0.022399203583872575,44,197,1,1772.06,16,1,1,650,0,0,1,1,0,0,0
89.5,0,0.017421602787456445,41,134,1,8658.95,16,0,8,441,0,1,0,0,1,0,0
23.38,1,0.0233947237431558,32,89,1,9968.49,18,0,9,406,0,1,0,0,1,0,0
58.32,0,0.017421602787456445,29,275,4,6027.49,16,0,7,462,0,1,0,0,1,0,0
175.94,1,0.0233947237431558,57,89,1,3728.04,16,0,6,518,1,0,0,0,0,1,0
275.46,1,0.02687904430064709,36,67,1,9697.75,17,0,7,469,1,0,0,1,0,0,0
18.56,0,0.0233947237431558,49,161,1,4230.37,17,0,4,560,0,1,0,0,1,0,0
281.85,1,0.025883524141363863,22,109,1,1585.98,17,1,5,538,1,0,0,0,0,0,1
22.62,1,0.021901443504230962,64,102,1,7682.0,16,2,5,544,1,0,0,1,0,0,0
556.04,1,0.02538576406172225,72,27,1,5200.04,16,0,7,483,1,0,0,0,0,1,0
235.21,1,0.02538576406172225,67,74,1,5946.61,16,0,10,385,0,1,0,1,0,0,0
146.51,1,0.017421602787456445,53,68,1,7089.9,17,2,1,649,1,0,0,0,1,0,0
903.19,1,0.01841712294673967,22,65,1,8627.08,17,3,7,487,0,0,1,0,0,0,1
56.62,1,0.023892483822797413,54,121,1,8981.1,17,0,2,616,0,1,0,1,0,0,0
213.4,0,0.02687904430064709,73,100,1,2012.24,16,0,8,448,0,1,0,0,0,1,0
505.19,1,0.02538576406172225,30,128,5,5326.68,16,1,3,601,1,0,0,1,0,0,0
119.95,0,0.0273768043802887,62,47,5,2596.61,17,0,4,574,0,1,0,0,0,1,0
451.35,0,0.018914883026381283,47,223,1,7707.96,18,1,9,426,0,1,0,0,1,0,0
95.75,1,0.0273768043802887,31,169,1,337.62,16,2,7,481,0,1,0,0,1,0,0
54.25,1,0.021901443504230962,68,37,1,14783.33,16,0,7,462,0,0,1,1,0,0,0
56.35,1,0.02538576406172225,44,75,1,5095.73,16,3,2,634,1,0,0,1,0,0,0
5.25,1,0.023892483822797413,39,49,1,14143.32,18,0,11,357,1,0,0,1,0,0,0
121.71,1,0.024888003982080638,52,140,1,5878.89,17,1,9,426,1,0,0,0,0,1,0
123.38,1,0.019910403185664508,59,40,1,13542.41,17,0,1,308,0,0,1,1,0,0,0
917.81,1,0.02538576406172225,64,75,2,3173.17,18,2,8,432,1,0,0,0,0,1,0
84.28,1,0.0233947237431558,39,142,1,13586.06,17,0,6,511,0,1,0,1,0,0,0
476.03,0,0.023892483822797413,77,99,1,5958.34,16,4,9,430,0,1,0,0,0,1,0
212.88,1,0.02538576406172225,39,122,1,7036.72,18,4,5,535,0,0,1,1,0,0,0
68.1,1,0.023892483822797413,20,47,1,1382.8,16,0,1,672,1,0,0,0,0,0,1
838.57,1,0.0233947237431558,41,273,1,14576.47,16,0,6,497,1,0,0,1,0,0,0
736.32,1,0.0233947237431558,31,28,1,14268.95,17,2,4,572,0,0,1,1,0,0,0
152.0,1,0.017421602787456445,51,63,1,7531.43,18,0,12,322,1,0,0,0,1,0,0
858.88,1,0.02040816326530612,60,227,1,7015.46,16,1,8,440,0,0,1,0,1,0,0
233.74,0,0.02687904430064709,66,17,1,1066.59,16,1,10,377,0,0,1,0,0,1,0
54.52,1,0.0233947237431558,32,164,1,6980.98,17,3,3,613,0,1,0,1,0,0,0
23.4,1,0.01841712294673967,46,175,4,14851.28,18,2,2,635,1,0,0,1,0,0,0
28.73,1,0.02538576406172225,53,185,1,2712.96,16,1,10,370,1,0,0,0,1,0,0
761.73,1,0.021901443504230962,19,27,1,151.28,17,0,9,420,1,0,0,0,0,0,1
488.15,1,0.017421602787456445,43,168,1,7071.09,16,0,7,462,0,1,0,0,1,0,0
232.12,1,0.024888003982080638,37,51,1,6689.87,17,3,12,312,1,0,0,0,1,0,0
826.23,1,0.022399203583872575,29,209,1,7580.59,16,2,5,523,1,0,0,1,0,0,0
18.14,0,0.023892483822797413,58,48,1,6020.85,18,4,2,626,1,0,0,0,0,1,0
334.79,0,0.02538576406172225,69,292,1,624.09,17,0,11,350,0,1,0,1,0,0,0
416.37,1,0.021901443504230962,35,67,1,7936.91,16,2,10,390,0,0,1,0,1,0,0
91.32,1,0.023892483822797413,58,77,1,2618.1,16,4,11,360,0,1,0,0,1,0,0
315.13,1,0.024888003982080638,30,143,1,6570.94,16,1,12,335,0,1,0,0,1,0,0
384.11,1,0.02687904430064709,58,12,1,7902.52,16,0,5,539,1,0,0,0,0,1,0
346.11,1,0.02140368342458935,41,213,1,9551.64,17,2,1,670,0,1,0,0,1,0,0
93.22,1,0.02538576406172225,52,52,1,1014.63,17,4,4,577,0,0,1,0,0,1,0
54.8,1,0.017421602787456445,34,140,1,4943.49,16,3,6,522,0,1,0,0,1,0,0
164.51,1,0.017421602787456445,78,110,1,3553.69,18,0,6,518,0,1,0,0,0,1,0
870.3,1,0.023892483822797413,51,229,1,3688.98,17,0,8,434,1,0,0,0,0,1,0
78.13,1,0.023892483822797413,26,145,1,900.61,16,1,11,349,0,1,0,0,0,0,1
34.03,1,0.0273768043802887,57,38,1,3077.2,17,0,5,532,0,1,0,0,1,0,0
50.43,1,0.023892483822797413,32,51,1,9794.26,16,0,7,483,0,1,0,1,0,0,0
397.01,1,0.0273768043802887,22,100,1,719.52,17,0,8,455,1,0,0,0,0,0,1
101.28,0,0.024888003982080638,32,75,1,2774.35,18,2,8,439,0,0,1,0,1,0,0
219.02,0,0.02538576406172225,54,68,1,7375.73,16,0,1,308,0,0,1,0,1,0,0
767.41,1,0.02687904430064709,56,27,1,12799.34,16,3,9,424,1,0,0,1,0,0,0
13.52,1,0.0273768043802887,26,65,1,259.77,16,0,5,539,1,0,0,0,0,0,1
504.71,1,0.025883524141363863,29,61,1,6214.54,18,0,4,574,0,0,1,0,1,0,0
242.39,0,0.0233947237431558,18,271,1,1328.73,16,0,11,350,1,0,0,0,0,0,1
965.66,1,0.022896963663514187,53,32,1,765.81,17,0,12,322,1,0,0,0,1,0,0
29.5,1,0.0233947237431558,73,129,1,1229.32,18,3,7,473,0,0,1,0,0,1,0
408.19,1,0.0233947237431558,26,241,1,6847.47,16,4,12,325,0,1,0,0,1,0,0
254.92,0,0.0233947237431558,28,169,1,2791.12,16,0,9,413,1,0,0,0,1,0,0
327.86,1,0.02538576406172225,40,104,1,480.16,16,4,2,633,0,0,1,0,1,0,0
775.23,0,0.017421602787456445,59,38,1,5977.59,16,0,8,455,0,0,1,1,0,0,0
1360.01,0,0.0233947237431558,67,218,1,6601.5,16,0,9,406,0,1,0,0,0,1,0
577.13,0,0.023892483822797413,40,66,1,6640.51,16,2,9,404,0,1,0,0,1,0,0
392.96,1,0.02538576406172225,24,100,1,791.65,16,0,11,350,0,0,1,0,0,0,1
359.51,1,0.02538576406172225,79,157,1,7153.72,18,3,11,340,0,0,1,0,0,1,0
1020.73,1,0.02687904430064709,28,87,1,1119.61,16,0,7,469,1,0,0,0,0,0,1
124.74,1,0.0273768043802887,49,33,1,2987.97,16,0,11,343,1,0,0,0,1,0,0
190.02,1,0.0233947237431558,21,173,1,1528.81,17,0,2,637,0,0,1,0,0,0,1
11.92,1,0.02538576406172225,53,52,1,14611.9,17,0,10,392,0,1,0,1,0,0,0
88.38,1,0.021901443504230962,30,138,1,3707.82,16,1,1,657,1,0,0,0,1,0,0
499.48,1,0.02538576406172225,24,133,1,1242.62,16,1,1,657,1,0,0,0,0,0,1
365.48,0,0.0273768043802887,76,216,1,7147.4,17,0,5,532,0,0,1,0,0,1,0
432.18,1,0.022399203583872575,18,162,1,678.83,16,4,5,535,0,1,0,0,0,0,1
584.51,1,0.02538576406172225,74,76,1,3254.56,17,4,8,437,1,0,0,0,0,1,0
37.65,0,0.023892483822797413,27,109,1,411.78,17,0,9,406,0,0,1,0,0,0,1
56.31,0,0.023892483822797413,75,195,1,6396.08,17,2,9,404,0,0,1,0,0,1,0
481.53,1,0.02140368342458935,58,277,1,6142.54,17,1,9,419,0,1,0,0,0,1,0
98.41,1,0.019910403185664508,27,48,1,912.71,17,0,6,511,0,0,1,0,0,0,1
227.5,1,0.019910403185664508,34,277,1,11505.35,16,0,3,602,0,0,1,1,0,0,0
54.47,0,0.0273768043802887,23,34,1,1131.42,17,0,11,357,0,1,0,0,0,0,1
286.5,0,0.02538576406172225,30,60,1,8517.95,16,0,10,378,0,1,0,0,1,0,0
418.02,1,0.0273768043802887,46,110,1,11011.86,17,1,6,517,1,0,0,1,0,0,0
66.65,1,0.025883524141363863,37,33,1,3559.96,16,1,10,384,1,0,0,0,1,0,0
363.53,1,0.02538576406172225,63,142,1,1038.91,17,2,1,656,1,0,0,0,0,1,0
31.7,0,0.022896963663514187,48,121,1,743.9,16,3,6,522,1,0,0,1,0,0,0
285.18,0,0.019910403185664508,55,150,1,14847.97,16,2,3,607,0,1,0,1,0,0,0
959.48,1,0.02538576406172225,67,36,1,10631.43,16,1,1,664,0,1,0,1,0,0,0
216.76,0,0.024888003982080638,47,138,1,643.64,17,3,11,361,0,0,1,0,1,0,0
184.56,1,0.021901443504230962,21,93,1,1549.27,16,3,11,340,0,0,1,0,0,0,1
446.83,0,0.02538576406172225,55,143,1,1623.5,18,0,6,497,0,1,0,0,0,1,0
121.82,1,0.022399203583872575,69,123,3,8354.54,17,1,2,636,0,0,1,1,0,0,0
301.39,0,0.02538576406172225,47,104,1,10548.58,16,1,7,489,0,0,1,1,0,0,0
47.79,1,0.02538576406172225,25,37,1,1649.92,17,4,9,416,0,1,0,0,0,0,1
40.12,0,0.02140368342458935,36,269,1,14304.38,17,2,4,565,1,0,0,1,0,0,0
77.43,1,0.022896963663514187,21,169,1,1380.21,16,3,1,655,0,0,1,0,0,0,1
178.43,1,0.018914883026381283,26,136,1,1214.93,18,1,12,314,0,1,0,0,0,0,1
237.0,1,0.02687904430064709,49,115,1,14021.4,16,4,2,633,0,0,1,1,0,0,0
20.27,1,0.02538576406172225,18,22,1,796.35,16,0,12,336,0,1,0,0,0,0,1
169.97,0,0.02538576406172225,22,12,1,6269.12,17,3,12,333,1,0,0,0,0,0,1
647.85,1,0.024888003982080638,36,121,1,13779.97,16,0,12,336,0,1,0,1,0,0,0
176.37,1,0.02538576406172225,55,126,1,2420.86,16,0,1,658,0,1,0,0,0,1,0
113.03,0,0.02687904430064709,36,12,1,6756.13,17,2,3,600,0,0,1,1,0,0,0
135.85,1,0.02538576406172225,57,269,1,1480.39,17,3,8,459,0,0,1,0,0,1,0
67.25,1,0.02538576406172225,19,157,1,467.4,16,0,7,490,0,0,1,0,0,0,1
496.03,1,0.0233947237431558,61,265,1,12904.66,16,4,11,367,0,1,0,1,0,0,0
118.1,1,0.0233947237431558,54,167,1,895.66,16,1,10,370,0,0,1,0,1,0,0
820.46,0,0.02687904430064709,53,243,1,5621.86,16,0,4,581,0,0,1,0,1,0,0
63.58,1,0.021901443504230962,18,199,1,8086.04,17,0,9,420,1,0,0,0,0,0,1
51.15,0,0.0273768043802887,46,199,1,8992.25,17,2,3,614,0,1,0,0,1,0,0
79.76,1,0.02538576406172225,68,115,1,10278.75,16,0,4,581,0,0,1,1,0,0,0
710.14,1,0.01841712294673967,26,227,1,465.63,16,2,3,607,1,0,0,0,0,0,1
356.1,0,0.02687904430064709,26,187,1,868.35,16,2,10,376,0,1,0,0,0,0,1
112.72,1,0.018914883026381283,31,17,1,9630.0,16,0,3,588,0,1,0,1,0,0,0
61.77,1,0.02538576406172225,56,49,1,12352.2,17,3,9,403,0,1,0,1,0,0,0
8.65,1,0.022399203583872575,48,273,1,10778.35,17,0,6,518,0,0,1,1,0,0,0
135.57,0,0.02538576406172225,51,116,1,11351.64,17,2,6,509,0,1,0,1,0,0,0
10.15,1,0.023892483822797413,59,58,5,7155.04,16,3,2,620,1,0,0,1,0,0,0
270.36,1,0.02687904430064709,25,37,1,1783.04,16,4,3,612,1,0,0,0,0,0,1
963.77,1,0.017421602787456445,41,248,1,6710.51,16,1,7,482,1,0,0,0,1,0,0
31.19,1,0.02538576406172225,52,74,1,5545.96,16,1,4,559,1,0,0,0,1,0,0
151.82,1,0.024888003982080638,51,105,1,2197.12,16,0,7,476,1,0,0,0,0,1,0
12.35,1,0.02538576406172225,25,22,1,1846.85,18,0,2,637,0,1,0,0,0,0,1
300.08,0,0.023892483822797413,68,47,1,13546.75,17,0,10,392,0,0,1,1,0,0,0
381.62,1,0.022399203583872575,64,164,1,6009.12,16,4,1,647,0,0,1,0,0,1,0
56.15,1,0.022399203583872575,31,77,1,13265.92,18,3,12,312,0,1,0,1,0,0,0
584.98,0,0.024888003982080638,55,121,1,6521.05,16,0,6,511,0,1,0,0,0,1,0
146.01,1,0.0233947237431558,26,269,1,221.79,16,1,4,559,0,0,1,0,0,0,1
613.21,1,0.02687904430064709,61,157,1,3279.12,17,2,3,600,1,0,0,0,0,1,0
324.04,1,0.021901443504230962,54,30,1,2248.06,16,2,7,488,1,0,0,0,0,1,0
115.83,1,0.02538576406172225,39,167,1,6481.04,17,0,5,532,0,1,0,0,1,0,0
427.0,0,0.02687904430064709,49,163,1,8253.65,17,0,7,462,0,1,0,0,1,0,0
251.8,1,0.0233947237431558,62,102,1,11796.66,16,0,4,581,1,0,0,1,0,0,0
403.63,1,0.022399203583872575,31,167,3,3304.02,16,3,6,515,0,1,0,0,1,0,0
107.1,0,0.0273768043802887,25,175,1,193.8,16,4,6,507,0,0,1,0,0,0,1
283.45,1,0.022399203583872575,27,127,1,2049.51,17,1,10,384,0,1,0,0,1,0,0
168.53,1,0.0233947237431558,71,112,1,5962.58,16,2,6,509,1,0,0,0,0,1,0
270.72,0,0.018914883026381283,26,53,1,6263.96,18,0,7,490,0,0,1,0,1,0,0
164.49,1,0.018914883026381283,26,75,1,1509.27,16,2,12,327,0,1,0,0,0,0,1
99.16,1,0.0233947237431558,79,202,1,2607.58,17,1,2,615,0,0,1,0,0,1,0
204.06,1,0.018914883026381283,77,159,1,4351.83,16,0,1,672,0,0,1,0,0,1,0
61.97,1,0.0233947237431558,74,95,1,7014.69,18,0,5,532,1,0,0,0,0,1,0
129.48,1,0.0273768043802887,31,179,1,7581.7,16,0,2,637,1,0,0,0,1,0,0
372.5,1,0.022399203583872575,22,211,1,3901.82,18,0,10,385,1,0,0,0,0,0,1
13.45,0,0.02140368342458935,26,198,1,7429.4,17,0,10,385,0,0,1,0,0,0,1
220.68,0,0.022896963663514187,71,217,1,5549.2,18,0,10,392,0,0,1,0,0,1,0
1045.45,1,0.018914883026381283,19,150,1,563.46,16,0,10,371,0,0,1,0,0,0,1
39.21,1,0.02538576406172225,66,245,4,9385.57,16,2,5,544,1,0,0,1,0,0,0
499.99,1,0.023892483822797413,31,296,1,8885.0,16,2,8,460,0,1,0,0,1,0,0
225.93,0,0.024888003982080638,25,199,1,1864.27,17,0,3,602,0,1,0,0,0,0,1
349.34,0,0.0233947237431558,28,245,1,614.14,16,0,1,665,1,0,0,0,0,0,1
220.41,0,0.01841712294673967,26,155,1,5116.98,16,0,9,427,0,0,1,0,1,0,0
425.34,0,0.02538576406172225,69,121,1,3907.54,16,0,2,630,0,0,1,0,0,1,0
59.51,0,0.02140368342458935,36,55,1,9955.88,16,1,4,580,0,0,1,1,0,0,0
308.94,1,0.0273768043802887,25,167,1,1931.66,16,0,4,581,0,0,1,0,0,0,1
31.39,1,0.02687904430064709,20,15,1,998.49,17,0,1,665,1,0,0,0,0,0,1
81.27,0,0.0273768043802887,22,68,1,1814.48,16,1,11,363,0,0,1,0,0,0,1
42.58,1,0.023892483822797413,30,80,1,13485.0,16,0,2,637,0,0,1,1,0,0,0
309.77,0,0.0233947237431558,67,137,1,4378.14,16,0,5,546,0,0,1,0,0,1,0
19.76,1,0.022399203583872575,20,240,1,1523.04,17,4,3,584,1,0,0,0,0,0,1
194.37,1,0.023892483822797413,66,161,1,14395.88,17,2,4,558,1,0,0,1,0,0,0
268.39,1,0.02538576406172225,26,171,1,136.74,18,0,6,497,1,0,0,0,0,0,1
71.48,0,0.021901443504230962,18,169,1,6568.59,18,3,6,515,0,0,1,0,0,0,1
578.49,1,0.022399203583872575,59,180,1,6475.13,17,0,10,385,0,1,0,0,0,1,0
124.76,1,0.0273768043802887,49,45,1,5764.72,16,0,10,385,0,1,0,0,1,0,0
344.87,1,0.023892483822797413,58,25,1,7447.44,17,0,8,434,0,1,0,0,0,1,0
214.93,1,0.017421602787456445,28,52,1,7835.4,17,0,5,539,0,0,1,0,0,0,1
74.04,1,0.0233947237431558,18,66,1,1690.23,18,3,2,620,0,0,1,0,0,0,1
684.96,1,0.0233947237431558,21,31,1,526.67,16,0,1,665,1,0,0,0,0,0,1
790.07,1,0.02538576406172225,28,197,1,985.77,17,4,5,528,0,0,1,0,0,0,1
629.82,1,0.022399203583872575,68,159,1,6385.69,16,0,7,476,1,0,0,0,0,1,0
14.08,1,0.02140368342458935,57,154,1,3908.65,18,0,2,637,0,1,0,0,0,1,0
655.81,1,0.024888003982080638,55,164,2,4539.99,16,4,5,549,1,0,0,0,0,1,0
97.22,0,0.02140368342458935,77,55,1,6647.73,17,0,2,623,0,1,0,0,0,1,0
345.54,1,0.02538576406172225,29,50,1,2091.78,16,1,1,650,0,0,1,0,1,0,0
102.81,1,0.0273768043802887,76,47,1,3228.87,16,0,12,336,0,1,0,0,0,1,0
376.26,1,0.02687904430064709,37,245,1,9062.4,16,2,2,628,1,0,0,0,1,0,0
341.84,0,0.01841712294673967,27,89,1,1400.04,16,4,6,500,0,1,0,0,0,0,1
821.54,0,0.02140368342458935,79,36,1,4040.32,18,1,8,440,0,1,0,0,0,1,0
352.03,0,0.0233947237431558,27,219,1,4846.68,16,3,6,515,0,0,1,0,0,0,1
520.86,0,0.019910403185664508,51,66,1,9200.74,16,0,3,595,0,0,1,0,1,0,0
170.53,1,0.02687904430064709,24,58,1,801.01,18,0,2,637,0,1,0,0,0,0,1
148.26,1,0.024888003982080638,25,57,1,958.7,17,0,5,546,1,0,0,0,0,0,1
179.38,1,0.0233947237431558,40,173,1,11666.18,17,0,3,602,0,0,1,1,0,0,0
604.5,1,0.015430562468889995,28,80,1,709.42,18,1,8,454,1,0,0,0,0,0,1
841.28,1,0.02687904430064709,26,80,1,1103.64,17,2,8,453,0,0,1,0,0,0,1
165.31,1,0.02538576406172225,49,28,1,7346.66,16,0,4,581,1,0,0,1,0,0,0
28.04,1,0.0273768043802887,57,146,5,11197.54,16,2,2,628,1,0,0,1,0,0,0
102.67,1,0.017421602787456445,79,119,1,4656.94,17,2,5,544,0,1,0,0,0,1,0
1422.55,1,0.018914883026381283,79,165,1,5674.32,17,0,7,483,0,1,0,0,0,1,0
139.69,1,0.0233947237431558,52,180,1,9567.94,17,3,6,508,0,0,1,0,1,0,0
839.33,0,0.017421602787456445,60,86,1,11538.97,16,1,5,552,0,1,0,1,0,0,0
261.69,1,0.0273768043802887,53,84,1,5126.65,17,0,11,343,1,0,0,0,0,1,0
175.15,1,0.025883524141363863,27,32,1,1712.65,17,3,11,361,1,0,0,0,0,0,1
740.25,1,0.0273768043802887,41,123,1,14464.3,17,2,7,474,0,0,1,1,0,0,0
744.41,0,0.023892483822797413,39,107,1,8842.47,16,0,7,462,0,0,1,0,1,0,0
726.61,1,0.0233947237431558,18,277,1,1008.76,16,4,11,367,1,0,0,0,0,0,1
393.68,1,0.02538576406172225,55,141,1,10135.88,16,0,9,413,1,0,0,1,0,0,0
